aeroporto_partenza,compagnia,numero_voli,ritardo_medio_partenza,ritardo_medio_arrivo,tasso_cancellazione,differenza,classifica
MHK,MQ,220,8.44,0.63,1.8,0.0,1
MHT,AA,29,8.86,4.24,0.0,-1.92,4
MHT,MQ,72,0.56,-0.35,0.0,-10.22,2
MHT,NK,30,32.07,15.93,6.7,21.29,6
MHT,OH,526,17.74,15.23,1.7,6.96,5
MHT,WN,661,5.89,-2.49,0.3,-4.89,3
MHT,YX,10,-7.5,-10.1,0.0,-18.28,1
MIA,9E,5,35.6,41.0,0.0,14.95,11
MIA,AA,14742,24.78,19.44,1.7,4.13,9
MIA,AS,115,19.56,18.99,6.1,-1.09,6
MIA,B6,432,32.15,29.36,1.6,11.5,10
MIA,DL,2671,21.08,16.27,1.0,0.43,8
MIA,F9,912,16.69,14.96,2.4,-3.96,4
MIA,MQ,3435,8.11,5.79,1.3,-12.54,1
MIA,NK,1374,13.28,8.61,1.7,-7.37,2
MIA,UA,1505,16.56,13.25,3.6,-4.09,3
MIA,WN,1408,17.77,14.25,1.5,-2.88,5
MIA,YX,140,20.64,16.13,2.1,-0.01,7
MKE,9E,198,11.28,5.66,1.5,0.94,8
MKE,AA,640,20.3,16.05,1.3,9.96,13
MKE,AS,127,3.19,-0.22,2.4,-7.15,2
MKE,B6,132,11.38,9.89,1.5,1.04,9
MKE,DL,1009,7.84,2.05,1.0,-2.5,6
MKE,F9,112,14.75,11.36,1.8,4.41,12
MKE,MQ,15,1.07,2.0,6.7,-9.27,1
MKE,NK,151,5.21,0.76,0.7,-5.13,3
MKE,OH,226,7.1,6.75,2.7,-3.24,5
MKE,OO,1219,14.39,9.32,1.7,4.05,11
MKE,UA,158,14.25,7.56,1.9,3.91,10
MKE,WN,2297,7.9,1.37,1.1,-2.44,7
MKE,YX,407,5.24,1.53,1.7,-5.1,4
MLB,DL,353,3.42,-2.72,1.1,-1.12,1
MLB,G4,61,10.96,5.3,6.6,6.42,3
MLB,OH,288,4.62,3.27,2.4,0.08,2
MLI,9E,177,8.34,3.06,2.3,-7.1,1
MLI,G4,87,14.14,12.08,0.0,-1.3,3
MLI,MQ,194,14.58,10.48,2.1,-0.86,4
MLI,OH,181,10.58,8.64,1.1,-4.86,2
MLI,OO,349,22.42,19.17,2.6,6.98,5
MLU,9E,206,16.24,13.51,1.0,1.97,3
MLU,MQ,239,14.41,11.19,0.8,0.14,2
MLU,OO,51,5.78,6.31,0.0,-8.49,1
MOB,9E,189,2.35,-1.23,0.5,-9.27,1
MOB,DL,125,5.85,0.03,1.6,-5.77,2
MOB,MQ,270,6.37,3.12,1.1,-5.25,3
MOB,OH,7,308.17,300.0,14.3,296.55,5
MOB,OO,53,50.74,45.38,0.0,39.12,4
MOT,G4,83,25.14,21.16,3.6,6.8,2
MOT,OO,474,17.18,12.5,1.9,-1.16,1
MQT,9E,26,9.38,-0.58,7.7,-1.43,2
MQT,MQ,105,17.13,13.59,1.0,6.32,3
MQT,OO,53,-0.94,-5.3,0.0,-11.75,1
MRY,AA,156,23.85,23.6,1.3,12.56,3
MRY,G4,30,58.77,61.3,0.0,47.48,4
MRY,MQ,103,9.34,7.47,0.0,-1.95,2
MRY,OO,839,7.46,5.81,1.8,-3.83,1
MSN,9E,198,7.06,0.51,2.5,-4.34,4
MSN,AA,506,21.67,18.89,0.8,10.27,8
MSN,DL,421,3.57,-3.47,0.7,-7.83,2
MSN,F9,66,23.11,18.55,0.0,11.71,9
MSN,MQ,181,15.41,16.71,1.1,4.01,6
MSN,OH,249,15.84,15.06,0.4,4.44,7
MSN,OO,552,12.86,9.47,1.3,1.46,5
MSN,UA,412,6.39,4.62,1.2,-5.01,3
MSN,YX,275,2.65,-2.24,0.7,-8.75,1
MSO,AA,56,34.13,27.88,0.0,18.82,7
MSO,AS,56,11.38,1.75,0.0,-3.93,3
MSO,DL,170,10.17,5.67,1.8,-5.14,2
MSO,F9,36,16.78,18.97,0.0,1.47,6
MSO,G4,79,60.05,58.43,2.5,44.74,8
MSO,MQ,102,11.88,8.77,1.0,-3.43,4
MSO,OO,314,4.53,1.49,0.6,-10.78,1
MSO,UA,238,16.33,9.87,1.7,1.02,5
MSP,9E,1841,8.31,5.33,0.8,-2.07,4
MSP,AA,1107,13.89,10.24,1.8,3.51,11
MSP,AS,255,9.3,5.04,2.0,-1.08,6
MSP,B6,68,39.48,34.66,1.5,29.1,14
MSP,DL,16534,9.22,3.25,0.8,-1.16,5
MSP,F9,389,20.74,18.04,1.5,10.36,13
MSP,G4,56,5.48,3.14,0.0,-4.9,2
MSP,MQ,199,12.03,10.71,0.5,1.65,8
MSP,NK,280,13.06,10.56,0.7,2.68,9
MSP,OH,172,18.4,16.27,1.7,8.02,12
MSP,OO,6085,13.18,8.7,0.6,2.8,10
MSP,UA,1266,7.99,4.45,0.7,-2.39,3
MSP,WN,1788,9.93,2.87,0.8,-0.45,7
MSP,YX,289,3.33,0.57,1.4,-7.05,1
MSY,AA,1725,19.47,17.12,1.3,5.37,10
MSY,AS,182,10.52,7.17,0.0,-3.58,5
MSY,B6,294,22.38,15.92,1.0,8.28,12
MSY,DL,1728,13.91,7.5,1.1,-0.19,9
MSY,F9,244,25.4,23.1,4.9,11.3,13
MSY,G4,25,8.44,5.16,0.0,-5.66,3
MSY,MQ,257,8.73,6.42,1.9,-5.37,4
MSY,NK,1256,13.18,7.29,2.2,-0.92,8
MSY,OH,168,22.07,16.2,1.8,7.97,11
MSY,OO,64,5.89,1.48,4.7,-8.21,1
MSY,UA,1574,10.64,6.12,2.0,-3.46,6
MSY,WN,4669,12.99,8.19,1.1,-1.11,7
MSY,YX,145,7.73,2.24,0.7,-6.37,2
MTJ,AA,116,4.42,2.41,0.0,-5.16,1
MTJ,DL,30,7.87,8.57,0.0,-1.71,2
MTJ,MQ,15,9.67,14.2,0.0,0.09,4
MTJ,OO,183,13.3,9.39,1.6,3.72,6
MTJ,UA,168,8.17,3.35,1.2,-1.41,3
MTJ,WN,146,11.07,4.41,0.7,1.49,5
MVY,B6,118,18.75,19.06,6.8,5.09,3
MVY,MQ,3,7.0,20.0,0.0,-6.66,1
MVY,YX,126,9.24,9.18,3.2,-4.42,2
MYR,9E,135,6.64,-0.69,3.7,-2.24,4
MYR,AA,289,13.19,11.52,2.8,4.31,11
MYR,DL,512,0.79,-5.69,1.0,-8.09,3
MYR,F9,86,27.38,26.23,5.8,18.5,12
MYR,G4,259,11.12,9.75,2.3,2.24,8
MYR,MQ,100,9.34,5.75,2.0,0.46,7
MYR,NK,1153,8.76,3.93,3.0,-0.12,5
MYR,OH,523,12.53,8.99,2.1,3.65,9
MYR,OO,8,-8.63,-18.75,0.0,-17.51,1
MYR,UA,70,13.03,4.54,1.4,4.15,10
MYR,WN,604,9.19,2.82,0.5,0.31,6
MYR,YX,131,0.61,-4.43,6.9,-8.27,2
OAJ,9E,141,20.73,12.79,0.0,4.25,3
OAJ,DL,79,10.92,5.38,0.0,-5.56,1
OAJ,OH,222,15.73,12.27,2.3,-0.75,2
OAK,AS,184,3.62,-3.53,2.7,-4.94,5
OAK,DL,125,1.73,-5.78,0.8,-6.83,3
OAK,G4,41,-0.95,-1.3,2.4,-9.51,1
OAK,HA,236,-0.12,-2.06,1.3,-8.68,2
OAK,NK,710,10.0,6.36,2.7,1.44,7
OAK,OO,357,2.33,-1.04,0.3,-6.23,4
OAK,WN,8500,9.2,2.26,0.6,0.64,6
OGG,AA,291,8.41,2.76,0.7,4.34,4
OGG,AS,478,11.3,5.69,4.6,7.23,5
OGG,DL,180,16.2,9.26,1.7,12.13,6
OGG,HA,3381,3.89,2.9,1.0,-0.18,3
OGG,UA,407,3.48,-5.64,1.2,-0.59,2
OGG,WN,1615,0.43,-4.89,0.5,-3.64,1
OKC,9E,2,82.0,80.0,0.0,73.85,12
OKC,AA,692,14.44,11.81,2.0,6.29,11
OKC,AS,93,3.86,4.52,2.2,-4.29,2
OKC,DL,419,4.03,-4.42,1.2,-4.12,3
OKC,F9,91,-0.47,-4.16,5.5,-8.62,1
OKC,G4,43,10.24,11.6,2.3,2.09,8
OKC,MQ,515,7.17,3.76,2.5,-0.98,5
OKC,OH,72,11.16,9.6,2.8,3.01,9
OKC,OO,1710,7.76,4.51,0.5,-0.39,6
OKC,UA,4,12.5,12.0,0.0,4.35,10
OKC,WN,1772,8.18,3.08,0.7,0.03,7
OKC,YX,225,4.72,0.97,1.8,-3.43,4
OMA,9E,135,7.52,3.85,3.7,-3.12,5
OMA,AA,744,15.56,13.46,1.3,4.92,10
OMA,AS,104,5.18,3.2,1.0,-5.46,3
OMA,DL,449,3.34,-5.99,1.3,-7.3,2
OMA,F9,108,25.74,26.71,1.9,15.1,12
OMA,G4,133,16.62,11.77,1.5,5.98,11
OMA,MQ,146,6.73,4.95,0.0,-3.91,4
OMA,OH,20,8.75,3.35,0.0,-1.89,6
OMA,OO,1075,11.71,7.69,0.5,1.07,9
OMA,UA,687,11.47,9.85,1.5,0.83,8
OMA,WN,1941,10.27,3.52,1.0,-0.37,7
OMA,YX,254,1.75,-0.67,3.1,-8.89,1
OME,AS,99,-0.55,3.74,5.1,0.0,1
ONT,AA,796,17.53,11.84,1.5,8.58,9
ONT,AS,325,2.88,0.26,3.4,-6.07,2
ONT,B6,70,20.46,13.43,2.9,11.51,10
ONT,DL,456,5.79,-4.02,1.1,-3.16,6
ONT,F9,863,15.01,12.5,2.3,6.06,8
ONT,HA,89,4.49,5.36,0.0,-4.46,4
ONT,MQ,18,-4.44,-10.17,0.0,-13.39,1
ONT,OO,669,3.82,1.45,0.6,-5.13,3
ONT,UA,351,5.07,-3.0,0.3,-3.88,5
ONT,WN,2772,7.54,0.22,0.4,-1.41,7
ORD,9E,21,14.0,11.9,4.8,-1.74,5
ORD,AA,12643,21.41,17.8,1.1,5.67,9
ORD,AS,723,13.06,8.87,1.9,-2.68,4
ORD,B6,299,28.62,26.06,1.3,12.88,12
ORD,DL,2570,14.65,8.48,1.2,-1.09,7
ORD,F9,635,27.74,29.72,4.1,12.0,11
ORD,MQ,8443,11.5,8.42,1.2,-4.24,3
ORD,NK,2075,22.11,14.87,2.0,6.37,10
ORD,OO,13198,17.75,13.48,2.0,2.01,8
ORD,UA,21533,14.47,8.94,1.5,-1.27,6
ORD,WN,1700,10.76,4.86,1.8,-4.98,2
ORD,YX,4133,4.56,-1.04,1.0,-11.18,1
ORF,9E,525,14.14,9.19,2.7,-0.24,7
ORF,AA,687,18.12,13.3,1.7,3.74,9
ORF,DL,619,15.78,8.16,1.3,1.4,8
ORF,F9,66,38.44,37.45,3.0,24.06,11
ORF,G4,63,59.03,57.44,6.3,44.65,12
ORF,MQ,96,2.57,-1.91,1.0,-11.81,1
ORF,NK,245,30.27,22.8,3.7,15.89,10
ORF,OH,822,13.8,11.12,1.6,-0.58,6
ORF,OO,93,12.19,7.96,0.0,-2.19,5
ORF,UA,557,12.11,6.84,2.5,-2.27,4
ORF,WN,822,11.52,4.99,0.2,-2.86,3
ORF,YX,655,5.39,2.75,1.7,-8.99,2
ORH,9E,65,38.84,37.63,4.6,11.09,3
ORH,B6,145,37.19,28.7,2.1,9.44,2
ORH,YX,85,1.42,-0.62,9.4,-26.33,1
OTH,OO,90,21.33,15.72,2.2,0.0,1
OTZ,AS,85,-4.97,-3.96,9.4,0.0,1
PAE,AS,243,1.98,-1.21,0.8,0.0,1
PBG,G4,96,36.99,34.61,4.2,0.0,1
PBI,AA,1518,19.69,17.46,1.5,2.14,7
PBI,B6,2099,19.71,14.31,1.7,2.16,8
PBI,DL,1751,14.71,9.0,1.3,-2.84,5
PBI,F9,206,35.1,31.21,1.9,17.55,9
PBI,G4,104,14.19,12.41,3.8,-3.36,4
PBI,NK,122,9.21,3.85,0.8,-8.34,2
PBI,UA,851,17.89,12.86,3.6,0.34,6
PBI,WN,653,9.59,3.94,0.8,-7.96,3
PBI,YX,4,-1.75,-3.5,0.0,-19.3,1
PDX,AA,901,16.75,10.31,1.6,8.58,9
PDX,AS,4210,4.87,4.18,2.1,-3.3,3
PDX,B6,53,75.62,69.96,0.0,67.45,12
PDX,DL,1687,4.72,-3.18,0.6,-3.45,2
PDX,F9,421,16.42,15.67,1.4,8.25,8
PDX,G4,64,18.63,15.06,0.0,10.46,10
PDX,HA,195,14.95,12.12,0.5,6.78,7
PDX,MQ,17,-3.53,-10.53,0.0,-11.7,1
PDX,NK,435,18.68,12.36,2.8,10.51,11
PDX,OO,2673,5.89,4.87,0.7,-2.28,4
PDX,UA,1657,10.57,4.76,1.4,2.4,6
PDX,WN,2370,8.47,2.17,0.6,0.3,5
PGD,G4,1506,11.1,8.68,1.7,0.0,1
PHL,9E,26,15.27,4.96,0.0,-1.0,7
PHL,AA,10787,18.62,13.3,1.7,2.35,11
PHL,AS,135,16.45,15.54,0.7,0.18,10
PHL,B6,276,6.53,1.6,1.8,-9.74,2
PHL,DL,1387,12.3,4.11,1.1,-3.97,4
PHL,F9,2824,24.83,21.13,2.6,8.56,12
PHL,NK,1135,15.82,8.21,1.9,-0.45,8
PHL,OH,3010,13.65,10.01,1.5,-2.62,6
PHL,OO,54,12.67,2.48,0.0,-3.6,5
PHL,UA,889,8.5,4.12,1.2,-7.77,3
PHL,WN,1225,15.84,8.14,0.7,-0.43,9
PHL,YX,2103,4.34,0.28,2.3,-11.93,1
PHX,AA,13301,14.05,9.28,0.5,2.84,9
PHX,AS,1193,6.56,6.22,2.2,-4.65,4
PHX,B6,231,28.6,23.33,1.3,17.39,11
PHX,DL,2542,8.95,1.81,0.5,-2.26,6
PHX,F9,2274,12.99,10.13,1.0,1.78,8
PHX,G4,99,30.67,26.97,2.0,19.46,12
PHX,HA,97,4.31,-0.2,0.0,-6.9,1
PHX,MQ,2100,4.42,0.12,0.2,-6.79,2
PHX,NK,263,15.74,11.9,1.9,4.53,10
PHX,OO,6345,5.28,2.26,0.1,-5.93,3
PHX,UA,2555,8.89,2.69,1.7,-2.32,5
PHX,WN,16468,12.47,5.59,0.5,1.26,7
PIA,G4,256,14.38,10.8,1.6,-0.78,2
PIA,MQ,167,19.26,13.42,1.2,4.1,4
PIA,OH,230,9.78,8.02,1.3,-5.38,1
PIA,OO,277,17.9,13.14,2.2,2.74,3
PIB,OO,145,10.43,9.08,2.8,0.0,1
PIE,G4,2028,12.03,9.99,3.1,0.0,1
PIH,OO,182,-4.84,-11.41,0.0,0.0,1
PIT,9E,427,13.86,8.75,3.5,4.15,10
PIT,AA,1500,14.52,12.57,1.4,4.81,11
PIT,AS,106,3.83,-2.38,0.9,-5.88,2
PIT,B6,310,12.33,8.96,1.3,2.62,9
PIT,DL,812,7.87,0.81,1.0,-1.84,4
PIT,F9,129,24.8,31.64,4.7,15.09,14
PIT,G4,336,9.92,7.52,2.7,0.21,7
PIT,MQ,160,8.36,4.27,1.9,-1.35,5
PIT,NK,836,21.57,15.67,3.9,11.86,12
PIT,OH,180,24.75,20.8,3.3,15.04,13
PIT,OO,237,7.53,1.81,0.0,-2.18,3
PIT,UA,704,8.45,4.48,0.9,-1.26,6
PIT,WN,2578,10.1,3.83,0.9,0.39,8
PIT,YX,2374,0.76,-4.15,1.4,-8.95,1
PLN,OO,187,11.5,5.31,2.7,0.0,1
PNS,9E,76,17.64,10.43,0.0,4.34,8
PNS,AA,461,31.91,30.06,2.2,18.61,10
PNS,DL,629,4.25,-1.25,0.6,-9.05,3
PNS,F9,103,19.8,17.84,1.0,6.5,9
PNS,MQ,365,7.91,5.64,1.6,-5.39,5
PNS,NK,212,15.33,7.43,1.9,2.03,6
PNS,OH,608,17.23,15.66,1.0,3.93,7
PNS,OO,43,56.05,54.91,0.0,42.75,11
PNS,UA,171,3.93,-0.95,1.2,-9.37,2
PNS,WN,556,5.23,-1.61,0.4,-8.07,4
PNS,YX,20,-4.85,-6.9,0.0,-18.15,1
PPG,HA,32,16.63,9.47,0.0,0.0,1
PQI,B6,23,-2.39,-6.52,0.0,0.0,1
PRC,OO,168,19.54,17.15,0.6,0.0,1
PSC,AS,85,9.96,12.59,5.9,2.96,3
PSC,DL,91,10.89,3.52,0.0,3.89,4
PSC,G4,68,9.24,6.72,0.0,2.24,2
PSC,OO,967,6.23,1.67,0.3,-0.77,1
PSE,B6,139,11.02,6.57,5.0,0.5,2
PSE,F9,92,9.79,6.47,2.2,-0.73,1
PSG,AS,184,4.11,1.23,2.2,0.0,1
PSM,G4,73,18.16,11.93,0.0,0.0,1
PSP,AA,447,22.16,18.68,1.1,11.22,9
PSP,AS,386,5.36,3.93,3.4,-5.58,2
PSP,B6,23,72.39,63.96,0.0,61.45,10
PSP,DL,160,9.23,0.28,0.6,-1.71,6
PSP,F9,5,-10.6,-12.6,0.0,-21.54,1
PSP,G4,19,8.95,6.37,0.0,-1.99,5
PSP,MQ,24,19.88,19.5,0.0,8.94,8
PSP,OO,1372,8.2,7.18,0.7,-2.74,4
PSP,UA,342,15.62,9.65,0.3,4.68,7
PSP,WN,638,7.89,2.19,0.6,-3.05,3
PVD,9E,152,18.65,13.61,2.6,8.08,10
PVD,AA,552,15.97,11.44,1.4,5.4,9
PVD,B6,336,14.39,11.34,1.2,3.82,8
PVD,DL,326,6.85,-1.46,0.3,-3.72,5
PVD,G4,53,36.94,28.79,0.0,26.37,11
PVD,MQ,97,5.04,6.16,0.0,-5.53,3
PVD,OH,402,9.44,6.98,1.0,-1.13,7
PVD,OO,121,6.68,5.08,0.0,-3.89,4
PVD,UA,26,-3.35,-2.65,0.0,-13.92,1
PVD,WN,1076,8.74,0.95,1.5,-1.83,6
PVD,YX,262,3.53,-1.32,0.8,-7.04,2
PVU,G4,465,8.67,5.75,0.4,-3.44,1
PVU,OO,80,32.29,31.06,1.3,20.18,2
PWM,9E,192,20.27,15.17,4.2,7.52,9
PWM,AA,419,21.69,16.73,1.4,8.94,10
PWM,B6,84,25.7,21.43,2.4,12.95,11
PWM,DL,184,15.27,9.24,1.1,2.52,6
PWM,F9,78,14.4,11.33,6.4,1.65,5
PWM,MQ,75,4.4,3.25,0.0,-8.35,1
PWM,OH,169,15.27,10.37,1.8,2.52,6
PWM,OO,109,17.89,11.51,0.0,5.14,8
PWM,UA,207,5.46,3.66,1.4,-7.29,2
PWM,WN,403,13.34,6.04,1.7,0.59,4
PWM,YX,830,5.57,-0.29,2.3,-7.18,3
RAP,9E,45,20.6,16.93,0.0,8.53,7
RAP,AA,25,9.6,15.04,0.0,-2.47,2
RAP,DL,25,17.39,17.87,8.0,5.32,5
RAP,G4,98,20.32,19.95,2.0,8.25,6
RAP,MQ,286,13.55,10.34,0.3,1.48,4
RAP,OO,497,11.12,4.51,1.6,-0.95,3
RAP,UA,246,7.05,4.11,2.8,-5.02,1
RDD,OO,347,13.44,10.08,0.3,0.0,1
RDM,AA,29,87.04,84.0,3.4,72.52,5
RDM,AS,107,2.86,6.77,0.9,-11.66,1
RDM,MQ,83,16.63,9.3,0.0,2.11,3
RDM,OO,924,12.67,11.83,2.3,-1.85,2
RDM,UA,258,17.27,10.48,0.8,2.75,4
RDU,9E,1659,13.06,8.36,2.8,-0.86,6
RDU,AA,2734,20.59,16.37,1.3,6.67,11
RDU,AS,129,16.32,11.55,1.6,2.4,8
RDU,B6,795,21.76,17.44,2.1,7.84,12
RDU,DL,2732,13.1,5.42,1.1,-0.82,7
RDU,F9,1090,18.32,16.18,2.6,4.4,10
RDU,MQ,289,5.63,1.8,1.4,-8.29,2
RDU,NK,104,23.49,18.8,1.9,9.57,13
RDU,OH,217,16.81,14.3,0.9,2.89,9
RDU,OO,263,11.99,10.32,0.0,-1.93,5
RDU,UA,1313,11.86,6.82,1.8,-2.06,4
RDU,WN,2297,10.24,3.29,0.6,-3.68,3
RDU,YX,1452,4.67,2.97,1.6,-9.25,1
RFD,G4,185,14.8,11.86,2.2,0.0,1
RHI,OO,156,17.67,11.05,0.6,0.0,1
RIC,9E,479,10.94,6.32,3.3,-1.1,7
RIC,AA,932,19.36,14.62,1.6,7.32,11
RIC,B6,432,13.33,6.41,1.6,1.29,10
RIC,DL,644,7.6,0.89,0.5,-4.44,4
RIC,G4,73,11.76,5.16,4.1,-0.28,9
RIC,MQ,53,5.04,-0.04,0.0,-7.0,2
RIC,NK,264,26.85,17.03,1.1,14.81,12
RIC,OH,118,7.83,3.88,0.8,-4.21,5
RIC,OO,168,10.94,4.7,0.0,-1.1,7
RIC,UA,230,3.69,-0.67,1.7,-8.35,1
RIC,WN,494,8.19,1.96,0.0,-3.85,6
RIC,YX,584,7.01,5.59,1.7,-5.03,3
RIW,OO,157,13.27,11.01,3.2,0.0,1
RKS,OO,132,16.59,9.61,0.0,0.0,1
RNO,AA,568,15.94,12.21,1.6,5.02,8
RNO,AS,140,-0.33,0.98,1.4,-11.25,1
RNO,B6,59,21.18,17.07,3.4,10.26,10
RNO,DL,254,17.47,8.99,1.6,6.55,9
RNO,G4,1,2.0,6.0,0.0,-8.92,2
RNO,MQ,73,11.07,8.92,1.4,0.15,6
RNO,NK,288,9.5,5.96,2.1,-1.42,4
RNO,OO,1039,10.32,9.01,1.0,-0.6,5
RNO,UA,550,15.05,10.18,1.6,4.13,7
RNO,WN,2145,8.73,3.14,0.5,-2.19,3
ROA,9E,244,7.99,0.61,1.6,-8.63,1
ROA,DL,99,12.79,3.31,3.0,-3.83,2
ROA,G4,67,21.15,17.41,1.5,4.53,3
ROA,OH,60,27.08,31.5,0.0,10.46,6
ROA,OO,179,22.66,21.6,2.2,6.04,4
ROA,YX,77,23.19,21.0,10.4,6.57,5
ROC,9E,633,8.4,0.94,3.5,-3.71,6
ROC,AA,230,31.49,29.16,1.7,19.38,12
ROC,B6,162,18.09,13.68,1.2,5.98,10
ROC,DL,245,19.44,9.76,1.2,7.33,11
ROC,G4,17,9.76,3.24,0.0,-2.35,7
ROC,MQ,211,8.21,5.01,0.0,-3.9,5
ROC,NK,106,12.95,4.84,2.8,0.84,8
ROC,OH,186,7.51,4.61,1.6,-4.6,4
ROC,OO,122,3.74,-0.8,0.0,-8.37,2
ROC,UA,237,6.44,3.49,0.0,-5.67,3
ROC,WN,447,14.98,8.11,0.7,2.87,9
ROC,YX,242,3.17,-1.83,0.8,-8.94,1
ROW,MQ,41,22.98,16.2,0.0,-2.62,1
ROW,OO,191,26.18,23.23,2.6,0.58,2
RST,9E,57,9.7,9.64,1.8,-5.0,2
RST,MQ,75,12.32,7.19,0.0,-2.38,3
RST,OO,189,17.9,12.59,1.6,3.2,4
RST,YX,6,-8.17,-6.83,0.0,-22.87,1
RSW,9E,5,30.4,27.2,0.0,16.69,12
RSW,AA,1307,18.51,15.94,2.4,4.8,9
RSW,AS,48,4.31,0.0,0.0,-9.4,3
RSW,B6,930,23.04,19.53,2.8,9.33,11
RSW,DL,1717,10.92,7.14,1.7,-2.79,6
RSW,F9,592,20.28,14.48,4.6,6.57,10
RSW,MQ,20,6.9,12.65,0.0,-6.81,5
RSW,NK,598,13.01,9.52,2.0,-0.7,8
RSW,OH,7,-1.71,-8.86,0.0,-15.42,1
RSW,UA,1331,6.47,1.87,3.2,-7.24,4
RSW,WN,1822,12.01,7.49,2.0,-1.7,7
RSW,YX,19,1.95,-6.37,0.0,-11.76,2
SAF,MQ,21,26.4,26.2,4.8,12.82,2
SAF,OO,642,13.17,8.57,2.6,-0.41,1
SAN,AA,2184,19.26,15.15,1.3,6.21,9
SAN,AS,2479,9.09,8.72,2.4,-3.96,2
SAN,B6,434,20.91,18.44,0.5,7.86,10
SAN,DL,2284,11.55,6.2,0.9,-1.5,6
SAN,F9,874,22.86,23.03,1.8,9.81,11
SAN,G4,49,8.13,10.5,2.0,-4.92,1
SAN,HA,169,11.9,13.6,0.6,-1.15,7
SAN,NK,732,11.5,9.17,2.2,-1.55,5
SAN,OO,3083,10.17,11.48,1.0,-2.88,4
SAN,UA,2491,9.85,6.26,2.1,-3.2,3
SAN,WN,8667,13.74,8.97,0.9,0.69,8
SAT,AA,2091,15.84,13.8,2.0,4.61,7
SAT,AS,153,11.27,8.29,1.3,0.04,5
SAT,B6,119,23.62,18.84,1.7,12.39,11
SAT,DL,1521,10.68,4.27,1.0,-0.55,4
SAT,F9,176,23.55,16.19,2.8,12.32,10
SAT,G4,4,68.25,74.5,0.0,57.02,12
SAT,MQ,63,18.61,13.98,1.6,7.38,9
SAT,NK,518,16.5,9.26,2.3,5.27,8
SAT,OO,272,14.78,11.7,0.0,3.55,6
SAT,UA,1402,7.43,2.39,1.4,-3.8,1
SAT,WN,4017,8.42,2.63,0.7,-2.81,2
SAT,YX,7,10.0,2.29,0.0,-1.23,3
SAV,9E,473,12.95,5.65,2.1,1.19,8
SAV,AA,471,20.52,14.76,1.5,8.76,12
SAV,B6,208,13.09,10.39,1.4,1.33,9
SAV,DL,811,7.43,1.2,0.2,-4.33,4
SAV,F9,41,6.73,8.95,0.0,-5.03,3
SAV,G4,192,15.62,13.71,1.0,3.86,10
SAV,MQ,250,10.76,7.39,0.8,-1.0,5
SAV,OH,823,12.07,7.1,1.0,0.31,7
SAV,OO,99,0.91,-2.61,4.0,-10.85,1
SAV,UA,304,16.35,11.66,2.3,4.59,11
SAV,WN,759,11.36,6.67,0.3,-0.4,6
SAV,YX,293,4.99,0.37,1.0,-6.77,2
SBA,AA,272,21.75,17.81,2.2,10.61,6
SBA,AS,82,-2.74,-3.41,0.0,-13.88,1
SBA,DL,139,26.81,19.81,0.0,15.67,7
SBA,MQ,69,5.38,0.62,1.4,-5.76,2
SBA,OO,464,8.05,4.69,1.9,-3.09,3
SBA,UA,365,8.27,4.32,2.2,-2.87,4
SBA,WN,476,8.94,2.41,1.1,-2.2,5
SBN,9E,2,-3.0,-14.0,0.0,-19.04,2
SBN,AA,1,-10.0,7.0,0.0,-26.04,1
SBN,G4,172,7.45,4.68,2.9,-8.59,5
SBN,OH,313,12.52,9.87,0.3,-3.52,6
SBN,OO,1112,18.67,13.28,2.2,2.63,7
SBN,UA,10,6.0,1.7,0.0,-10.04,3
SBN,YX,16,6.19,2.44,0.0,-9.85,4
SBP,AA,187,26.73,22.24,1.1,16.53,5
SBP,AS,6,17.17,10.0,0.0,6.97,4
SBP,MQ,45,3.51,-1.84,0.0,-6.69,1
SBP,OO,997,7.63,6.25,1.4,-2.57,3
SBP,UA,83,6.93,-0.1,1.2,-3.27,2
SCC,AS,139,-4.9,-5.82,3.6,0.0,1
SCE,OH,4,0.0,8.33,25.0,-15.26,2
SCE,OO,145,15.74,11.85,1.4,0.48,3
SCE,YX,1,-8.0,-16.0,0.0,-23.26,1
SCK,G4,127,14.74,14.43,0.0,0.0,1
SDF,9E,46,21.52,19.8,0.0,12.72,10
SDF,AA,653,19.64,17.77,2.3,10.84,9
SDF,DL,573,1.64,-5.05,1.4,-7.16,1
SDF,G4,160,18.42,15.82,1.9,9.62,8
SDF,MQ,395,11.33,8.14,0.5,2.53,5
SDF,NK,212,24.03,15.82,1.4,15.23,11
SDF,OH,406,14.56,11.86,1.5,5.76,7
SDF,OO,454,13.89,9.27,0.9,5.09,6
SDF,UA,196,7.91,1.95,1.0,-0.89,4
SDF,WN,1307,6.59,0.28,1.1,-2.21,3
SDF,YX,1523,1.68,-0.81,1.1,-7.12,2
SEA,AA,1307,17.2,10.29,1.8,7.48,6
SEA,AS,19163,9.27,6.66,1.6,-0.45,3
SEA,B6,183,23.41,15.91,0.5,13.69,11
SEA,DL,7501,8.7,2.99,0.5,-1.02,2
SEA,F9,355,20.65,15.72,1.1,10.93,8
SEA,HA,164,20.0,19.81,3.0,10.28,7
SEA,MQ,127,22.59,13.24,0.0,12.87,9
SEA,NK,257,22.64,15.29,2.3,12.92,10
SEA,OO,6561,6.45,3.94,0.4,-3.27,1
SEA,UA,2185,12.1,7.06,1.8,2.38,4
