ac.aeroporto_partenza,ac.compagnia,ac.numero_voli,ac.ritardo_medio_partenza,ac.ritardo_medio_arrivo,ac.tasso_cancellazione,differenza,classifica
SCE,OO,531,13.21,9.39,1.51,0.48,3
SCK,G4,512,24.87,25.0,0.39,0.0,1
SDF,YX,6089,1.52,-1.7,0.97,-7.73,1
SDF,DL,2390,5.1,-1.68,0.92,-4.15,2
SDF,WN,5031,7.48,1.53,0.78,-1.77,3
SDF,MQ,1552,10.99,8.35,1.16,1.74,4
SDF,UA,819,11.47,6.31,0.98,2.22,5
SDF,9E,169,12.87,10.94,2.37,3.62,6
SDF,OO,1835,12.87,8.48,0.65,3.62,6
SDF,OH,1614,16.27,14.03,1.18,7.02,8
SDF,NK,840,19.17,12.95,1.55,9.92,9
SDF,AA,2538,19.63,17.75,2.05,10.38,10
SDF,G4,674,22.04,18.62,1.93,12.79,11
SEA,OO,26324,6.83,4.33,0.40,-2.98,1
SEA,DL,30341,8.72,2.82,0.59,-1.09,2
SEA,AS,76734,9.52,6.9,1.57,-0.29,3
SEA,UA,8746,11.1,5.96,1.83,1.29,4
SEA,MQ,481,14.29,5.37,0.00,4.48,5
SEA,WN,8056,14.68,7.46,0.21,4.87,6
SEA,NK,925,17.29,10.31,1.08,7.48,7
SEA,AA,5207,17.84,10.87,1.65,8.03,8
SEA,HA,741,20.68,18.29,2.56,10.87,9
SEA,F9,1419,20.74,16.19,2.04,10.93,10
SEA,B6,716,22.79,16.26,0.70,12.98,11
SFB,G4,9220,13.21,10.99,1.69,0.0,1
SFO,HA,742,5.88,4.8,2.43,-9.14,1
SFO,AS,11079,11.21,8.46,2.68,-3.81,2
SFO,UA,48909,12.61,4.41,1.45,-2.41,3
SFO,OO,31352,13.23,8.69,1.37,-1.79,4
SFO,DL,12236,15.59,6.67,0.72,0.57,5
SFO,B6,3783,17.11,11.45,0.48,2.09,6
SFO,MQ,50,17.54,8.24,0.00,2.52,7
SFO,WN,7429,21.55,15.08,0.46,6.53,8
SFO,AA,10082,22.55,16.48,1.02,7.53,9
SFO,F9,4533,33.14,30.64,2.10,18.12,10
SGF,9E,623,7.0,1.44,0.48,-9.73,1
SGF,DL,395,13.67,5.03,0.51,-3.06,2
SGF,MQ,3894,14.69,11.72,1.52,-2.04,3
SGF,G4,812,15.72,12.33,1.35,-1.01,4
SGF,OO,2418,20.33,15.23,1.03,3.6,5
SGF,OH,971,24.26,22.61,0.82,7.53,6
SGU,OO,2892,6.38,1.62,0.31,0.0,1
SHR,OO,677,4.07,4.72,2.07,0.0,1
SHV,9E,1160,5.16,-1.3,1.64,-7.52,1
SHV,MQ,832,12.16,7.11,1.80,-0.52,2
SHV,OO,613,13.98,8.65,0.98,1.3,3
SHV,G4,146,16.39,12.48,2.05,3.71,4
SHV,OH,1708,17.3,14.88,2.69,4.62,5
SIT,AS,1301,-0.72,-0.85,1.54,-3.16,1
SIT,OO,91,48.99,44.38,4.40,46.55,2
SJC,HA,652,-0.06,-4.76,0.92,-6.66,1
SJC,OO,8496,2.59,0.41,0.20,-4.01,2
SJC,MQ,359,2.73,-2.85,0.56,-3.87,3
SJC,AS,2755,2.77,-0.24,2.36,-3.83,4
SJC,UA,2027,4.81,-2.7,1.33,-1.79,5
SJC,DL,2117,5.42,-2.95,0.76,-1.18,6
SJC,WN,28517,7.53,1.51,0.53,0.93,7
SJC,F9,626,8.08,9.32,0.48,1.48,8
SJC,NK,2612,11.24,8.8,1.34,4.64,9
SJC,AA,1429,14.98,9.01,1.05,8.38,10
SJC,B6,155,41.18,29.54,1.94,34.58,11
SJT,MQ,725,11.43,9.48,1.93,-0.39,1
SJT,OO,359,12.62,11.9,2.23,0.8,2
SJU,DL,3475,8.57,5.64,0.37,-10.13,1
SJU,WN,3990,10.11,8.06,0.70,-8.59,2
SJU,UA,2970,13.47,11.25,1.58,-5.23,3
SJU,NK,4494,16.97,12.65,2.16,-1.73,4
SJU,MQ,16,18.5,19.07,0.00,-0.2,5
SJU,AA,3909,21.27,21.4,0.43,2.57,6
SJU,F9,5706,22.65,22.22,2.23,3.95,7
SJU,B6,9656,24.98,17.26,1.14,6.28,8
SLC,OO,30957,4.48,0.42,0.29,-5.05,1
SLC,AS,1213,6.55,4.08,1.90,-2.98,2
SLC,HA,216,7.28,2.24,0.00,-2.25,3
SLC,MQ,119,8.42,-4.53,0.00,-1.11,4
SLC,DL,53032,10.11,4.91,0.64,0.58,5
SLC,WN,11852,11.85,5.27,0.35,2.32,6
SLC,UA,3948,12.62,7.41,1.67,3.09,7
SLC,NK,1223,14.25,8.73,1.14,4.72,8
SLC,F9,3094,18.45,16.65,2.17,8.92,9
SLC,AA,3643,20.2,14.96,1.56,10.67,10
SLC,B6,1433,23.33,17.94,0.77,13.8,11
SLN,OO,697,11.99,9.13,2.30,0.0,1
SMF,MQ,235,2.47,-2.86,0.00,-6.6,1
SMF,OO,8526,5.02,1.82,0.38,-4.05,2
SMF,AS,1130,5.97,3.98,1.59,-3.1,3
SMF,DL,3152,6.62,-0.84,0.76,-2.45,4
SMF,UA,3881,7.15,1.1,1.55,-1.92,5
SMF,HA,929,7.97,6.04,0.86,-1.1,6
SMF,F9,816,8.08,8.52,1.47,-0.99,7
SMF,WN,30286,9.29,3.27,0.51,0.22,8
SMF,NK,1782,12.31,9.38,1.57,3.24,9
SMF,AA,3425,17.45,11.37,1.64,8.38,10
SMF,B6,364,52.09,45.96,1.37,43.02,11
SMX,G4,106,40.51,39.3,0.00,0.0,1
SNA,AS,4030,2.36,1.03,1.24,-8.6,1
SNA,NK,1221,6.63,4.37,1.80,-4.33,2
SNA,WN,14442,8.36,0.48,0.67,-2.6,3
SNA,UA,5722,8.41,2.48,0.73,-2.55,4
SNA,DL,4539,12.53,5.31,0.55,1.57,5
SNA,OO,4005,13.73,14.94,1.17,2.77,6
SNA,F9,1089,13.83,11.35,2.39,2.87,7
SNA,AA,6117,19.25,12.76,1.28,8.29,8
SNA,G4,1066,30.02,26.52,1.50,19.06,9
SPI,G4,106,24.4,21.57,1.89,0.0,1
SPN,UA,361,-0.92,-4.13,0.55,0.0,1
SPS,MQ,109,8.38,0.36,0.92,-3.63,1
SPS,OO,602,12.67,8.97,1.99,0.66,2
SRQ,G4,2452,7.44,4.97,3.96,-5.79,1
SRQ,WN,4220,10.69,5.48,3.82,-2.54,2
SRQ,DL,2954,11.4,7.76,3.18,-1.83,3
SRQ,UA,1642,12.11,8.03,3.23,-1.12,4
SRQ,YX,211,12.93,15.18,3.79,-0.3,5
SRQ,OH,368,16.85,12.69,4.62,3.62,6
SRQ,B6,729,18.85,16.52,4.12,5.62,7
SRQ,AA,2602,19.6,17.46,3.27,6.37,8
SRQ,MQ,15,24.64,12.64,6.67,11.41,9
SRQ,F9,512,27.89,28.48,4.69,14.66,10
SRQ,OO,50,64.2,64.73,2.00,50.97,11
STC,G4,119,17.99,8.87,1.68,0.0,1
STL,AS,718,5.33,2.28,1.25,-6.51,1
STL,YX,1977,5.86,0.3,1.37,-5.98,2
STL,9E,1421,5.87,-1.29,3.66,-5.97,3
STL,DL,5405,6.31,0.19,0.74,-5.53,4
STL,MQ,1746,11.38,7.79,2.12,-0.46,5
STL,WN,40958,11.54,5.27,0.79,-0.3,6
STL,UA,2972,14.9,12.29,1.31,3.06,7
STL,AA,7027,15.94,13.92,1.61,4.1,8
STL,OO,558,18.11,12.71,1.43,6.27,9
STL,OH,433,18.2,16.02,1.85,6.36,10
STL,F9,1069,27.36,22.6,2.99,15.52,11
STL,NK,414,30.59,25.04,4.11,18.75,12
STS,MQ,235,7.56,3.73,0.00,-2.53,1
STS,OO,2950,8.04,9.56,0.47,-2.05,2
STS,AS,313,9.36,10.07,0.96,-0.73,3
STS,AA,182,47.92,46.89,0.55,37.83,4
STT,UA,740,6.53,5.06,0.81,-11.77,1
STT,F9,70,10.01,23.0,2.86,-8.29,2
STT,NK,976,15.18,10.35,1.54,-3.12,3
STT,DL,830,17.1,14.56,0.72,-1.2,4
STT,B6,662,17.1,13.98,1.96,-1.2,4
STT,AA,1889,25.76,25.27,0.95,7.46,6
STX,F9,19,-0.79,8.11,0.00,-17.96,1
STX,DL,115,8.77,4.74,0.87,-8.4,2
STX,B6,20,10.75,13.55,0.00,-6.42,3
STX,NK,270,15.97,16.52,2.96,-1.2,4
STX,AA,730,19.58,20.04,0.68,2.41,5
SUN,OO,1917,10.88,7.91,1.15,0.0,1
SUX,OO,696,20.41,18.19,2.01,0.0,1
SWF,G4,356,28.02,22.68,1.97,0.0,1
SWO,MQ,161,7.09,2.8,0.62,-3.11,1
SWO,OO,550,11.13,8.23,2.55,0.93,2
SYR,YX,1298,4.95,1.54,2.08,-6.3,1
SYR,9E,1852,5.55,-0.87,2.70,-5.7,2
SYR,UA,907,5.79,3.89,0.88,-5.46,3
SYR,MQ,809,6.42,3.23,0.74,-4.83,4
SYR,DL,1096,9.05,1.09,0.91,-2.2,5
SYR,OO,1084,12.58,8.35,1.20,1.33,6
SYR,B6,1299,12.77,8.98,2.31,1.52,7
SYR,WN,812,13.4,6.44,0.62,2.15,8
SYR,AA,1610,16.57,12.76,1.18,5.32,9
SYR,OH,458,18.29,17.92,1.09,7.04,10
SYR,F9,444,21.65,16.66,4.05,10.4,11
SYR,G4,621,24.82,17.9,1.77,13.57,12
TLH,DL,1386,1.93,-4.33,1.01,-7.41,1
TLH,B6,291,7.72,2.13,2.06,-1.62,2
TLH,9E,624,10.35,8.7,2.40,1.01,3
TLH,MQ,2795,10.42,8.93,1.65,1.08,4
TLH,OH,890,16.97,14.52,2.36,7.63,5
TLH,YX,42,18.5,19.58,4.76,9.16,6
TLH,OO,1,36.0,47.0,0.00,26.66,7
TOL,G4,350,19.35,14.97,1.14,0.0,1
TPA,YX,23,5.57,5.83,0.00,-9.01,1
TPA,NK,5773,8.77,5.74,3.05,-5.81,2
TPA,WN,23991,12.68,7.9,2.15,-1.9,3
TPA,UA,8350,12.92,8.85,3.14,-1.66,4
TPA,DL,12660,14.16,9.11,2.07,-0.42,5
TPA,MQ,1245,15.53,13.61,2.89,0.95,6
TPA,F9,6451,16.13,12.75,2.90,1.55,7
TPA,AA,12636,18.7,15.73,2.82,4.12,8
TPA,B6,5081,20.18,15.23,2.76,5.6,9
TPA,AS,1043,21.31,19.56,4.70,6.73,10
TPA,9E,8,77.63,87.63,0.00,63.05,11
TRI,9E,1100,4.04,-3.47,0.73,-4.97,1
TRI,MQ,416,5.17,-2.09,0.72,-3.84,2
TRI,DL,150,14.99,4.49,0.00,5.98,3
TRI,OH,167,15.89,11.97,2.40,6.88,4
TRI,OO,144,17.37,9.9,0.69,8.36,5
TRI,G4,164,33.02,32.38,3.66,24.01,6
TTN,F9,1573,19.34,13.73,3.75,0.0,1
TUL,UA,493,1.98,5.06,1.01,-6.4,1
TUL,YX,682,4.13,1.84,1.91,-4.25,2
TUL,DL,1368,5.77,-2.16,0.88,-2.61,3
TUL,OO,3412,5.88,2.03,0.70,-2.5,4
TUL,9E,251,5.91,-0.02,0.00,-2.47,5
TUL,MQ,1667,6.0,2.93,1.32,-2.38,6
TUL,WN,5468,6.39,0.36,0.51,-1.99,7
TUL,OH,743,16.6,14.58,1.35,8.22,8
TUL,AA,2406,18.23,15.6,2.29,9.85,9
TUL,G4,380,19.21,13.95,0.53,10.83,10
TUS,MQ,774,1.85,-0.58,0.78,-6.93,1
TUS,OO,7888,7.23,5.35,0.35,-1.55,2
TUS,DL,1078,7.39,-0.48,0.74,-1.39,3
TUS,AS,520,7.7,8.66,0.38,-1.08,4
TUS,WN,4347,8.94,2.85,0.53,0.16,5
TUS,UA,1067,11.87,4.81,0.94,3.09,6
TUS,AA,3261,13.65,10.87,1.72,4.87,7
TVC,YX,388,7.79,9.17,1.03,-8.86,1
TVC,9E,239,9.45,6.37,0.84,-7.2,2
TVC,DL,415,10.24,3.68,1.93,-6.41,3
TVC,OH,151,11.28,7.25,0.00,-5.37,4
TVC,MQ,631,11.62,7.78,0.32,-5.03,5
TVC,UA,574,12.77,11.65,1.39,-3.88,6
TVC,OO,1147,20.94,19.41,1.57,4.29,7
TVC,G4,281,34.2,28.13,2.49,17.55,8
TVC,AA,91,63.4,62.25,0.00,46.75,9
TWF,OO,693,-1.07,-6.08,0.29,0.0,1
TXK,OO,296,15.63,13.77,5.41,-1.78,1
TXK,MQ,436,18.57,17.09,1.15,1.16,2
TYR,MQ,191,14.55,9.84,1.57,-2.4,1
TYR,OO,873,17.49,13.49,3.09,0.54,2
TYS,UA,326,2.7,-2.81,0.92,-7.57,1
TYS,DL,1360,3.3,-5.58,0.96,-6.97,2
TYS,9E,2806,3.65,-3.68,1.78,-6.62,3
TYS,YX,715,6.99,4.89,1.82,-3.28,4
TYS,MQ,1029,9.52,7.64,0.87,-0.75,5
TYS,OO,1435,10.8,7.05,1.60,0.53,6
TYS,OH,3543,11.13,9.47,1.50,0.86,7
TYS,G4,2659,14.34,10.83,2.03,4.07,8
TYS,AA,1401,21.8,15.93,2.50,11.53,9
TYS,F9,259,22.49,21.04,1.54,12.22,10
USA,G4,687,26.55,23.53,2.33,0.0,1
VCT,OO,627,17.53,11.71,2.55,0.0,1
VEL,OO,50,22.64,18.72,0.00,0.0,1
VLD,OO,60,6.38,4.95,0.00,-2.24,1
VLD,9E,717,8.81,4.1,2.37,0.19,2
VPS,YX,75,-5.13,-9.0,0.00,-18.4,1
VPS,WN,1925,8.13,2.29,0.42,-5.14,2
VPS,DL,2502,9.72,2.95,0.84,-3.55,3
VPS,OH,707,11.61,12.29,1.98,-1.66,4
VPS,G4,2216,12.42,8.3,1.58,-0.85,5
VPS,MQ,375,16.81,13.72,2.93,3.54,6
VPS,9E,21,20.3,23.5,4.76,7.03,7
VPS,AA,1864,25.06,23.43,1.45,11.79,8
WRG,AS,711,-0.71,-2.96,1.55,0.0,1
WYS,OO,308,12.65,8.88,1.30,0.0,1
XNA,DL,560,4.8,-3.85,0.54,-6.29,1
XNA,YX,784,5.28,1.09,1.79,-5.81,2
XNA,9E,1900,6.57,1.33,0.63,-4.52,3
XNA,F9,197,7.73,7.54,0.51,-3.36,4
XNA,OO,2298,8.29,4.93,0.78,-2.8,5
XNA,MQ,5295,10.9,8.38,0.79,-0.19,6
XNA,UA,215,11.7,9.65,0.47,0.61,7
XNA,AA,1282,21.34,20.86,1.09,10.25,8
XNA,G4,830,22.22,17.91,1.08,11.13,9
XNA,OH,203,22.56,20.37,2.96,11.47,10
XWA,OO,1810,20.8,16.77,1.71,0.0,1
YAK,AS,669,-0.61,-2.15,2.39,0.0,1
YUM,MQ,583,4.22,1.12,0.51,-4.79,1
YUM,OO,1124,11.49,9.06,0.27,2.48,2
